antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,simple_rule
"frozenset({'valence_very_low', 'loudness_very_low', 'mode_1', 'danceability_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0429688903796164,0.1766671857592927,0.0324273170497969,0.7546696403679956,4.271702394106313,1.0,0.0248361241112305,3.3560168235016103,0.800288817128835,0.1732147427693882,0.7020277154163318,0.4691099761373474,danceability_very_low|loudness_very_low|mode_1|valence_very_low,acousticness_very_high|energy_very_low,"danceability_very_low|loudness_very_low|mode_1|valence_very_low → acousticness_very_high|energy_very_low (supp=0.032, conf=0.75, lift=4.27, lev=0.0248)"
"frozenset({'instrumentalness_high', 'tempo_very_low', 'danceability_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0375663340480839,0.1506965823740102,0.0241378071131661,0.6425382653061225,4.263787905364849,1.0,0.0184766889597995,2.375928204884125,0.7953449523134819,0.1470695569666447,0.5791118612320315,0.4013565730346192,danceability_very_low|instrumentalness_high|tempo_very_low,acousticness_very_high|loudness_very_low,"danceability_very_low|instrumentalness_high|tempo_very_low → acousticness_very_high|loudness_very_low (supp=0.024, conf=0.64, lift=4.26, lev=0.0185)"
"frozenset({'loudness_very_low', 'mode_1', 'valence_very_low', 'danceability_very_low', 'instrumentalness_high'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0294445309598821,0.1766671857592927,0.0221732411744271,0.7530512611879577,4.26254178415443,1.0,0.0169713587537423,3.3340231588198663,0.7886187019524741,0.1205470530771735,0.7000620714482478,0.439279902359642,danceability_very_low|instrumentalness_high|loudness_very_low|mode_1|valence_very_low,acousticness_very_high|energy_very_low,"danceability_very_low|instrumentalness_high|loudness_very_low|mode_1|valence_very_low → acousticness_very_high|energy_very_low (supp=0.022, conf=0.75, lift=4.26, lev=0.0170)"
"frozenset({'valence_very_low', 'mode_1', 'acousticness_very_high'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0590088525257849,0.1776973849710705,0.0446100216820996,0.7559886317498985,4.254359915723997,1.0,0.0341243028981241,3.3699356752350305,0.812916270737622,0.2322274881516587,0.7032584309104782,0.5035167643042333,acousticness_very_high|mode_1|valence_very_low,energy_very_low|loudness_very_low,"acousticness_very_high|mode_1|valence_very_low → energy_very_low|loudness_very_low (supp=0.045, conf=0.76, lift=4.25, lev=0.0341)"
"frozenset({'instrumentalness_high', 'loudness_very_low', 'mode_1', 'danceability_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0373147737754405,0.1766671857592927,0.0280429808694402,0.7515248796147673,4.253901913843312,1.0,0.0214506847992884,3.313542269198713,0.794570942068352,0.1508181935317614,0.6982081655346374,0.455129133596372,danceability_very_low|instrumentalness_high|loudness_very_low|mode_1,acousticness_very_high|energy_very_low,"danceability_very_low|instrumentalness_high|loudness_very_low|mode_1 → acousticness_very_high|energy_very_low (supp=0.028, conf=0.75, lift=4.25, lev=0.0215)"
"frozenset({'loudness_very_high', 'danceability_very_low'})","frozenset({'acousticness_very_low', 'energy_very_high'})",0.0591046850106014,0.1469471364055631,0.0369434228967764,0.6250506688285367,4.253575021043239,1.0,0.0282581586863157,2.275115042689163,0.8129529702792495,0.2184600127505843,0.5604617871024182,0.4382284403081299,danceability_very_low|loudness_very_high,acousticness_very_low|energy_very_high,"danceability_very_low|loudness_very_high → acousticness_very_low|energy_very_high (supp=0.037, conf=0.63, lift=4.25, lev=0.0283)"
"frozenset({'valence_very_low', 'energy_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.1050204242983265,0.1506965823740102,0.0672624252806095,0.640469944108589,4.250062834995302,1.0,0.0514362062593832,2.362259854799192,0.8544433658790868,0.3569158403254513,0.5766765464144897,0.5434066731671721,energy_very_low|valence_very_low,acousticness_very_high|loudness_very_low,"energy_very_low|valence_very_low → acousticness_very_high|loudness_very_low (supp=0.067, conf=0.64, lift=4.25, lev=0.0514)"
"frozenset({'duration_ms_very_low', 'loudness_very_low', 'liveness_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0327866888678589,0.1766671857592927,0.0246049904766468,0.7504567044208988,4.247855656926514,1.0,0.0188126584239966,3.299358583567813,0.7905051508987346,0.1331086773378264,0.6969107859386916,0.4448649131000616,duration_ms_very_low|liveness_low|loudness_very_low,acousticness_very_high|energy_very_low,"duration_ms_very_low|liveness_low|loudness_very_low → acousticness_very_high|energy_very_low (supp=0.025, conf=0.75, lift=4.25, lev=0.0188)"
"frozenset({'instrumentalness_high', 'speechiness_low', 'danceability_very_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0346314642005773,0.1776973849710705,0.0260903939913032,0.7533725354548599,4.239637716545521,1.0,0.0199364733651413,3.3341891445282403,0.7915430857759289,0.1400913359490577,0.7000770032374718,0.4500986986294119,danceability_very_low|instrumentalness_high|speechiness_low,energy_very_low|loudness_very_low,"danceability_very_low|instrumentalness_high|speechiness_low → energy_very_low|loudness_very_low (supp=0.026, conf=0.75, lift=4.24, lev=0.0199)"
"frozenset({'valence_very_low', 'energy_very_low', 'key_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0353262497154973,0.1506965823740102,0.0225326129924891,0.6378433367243134,4.232633060922811,1.0,0.0172090678922728,2.3451271335009776,0.7917085393795611,0.1378223915592028,0.573583885617695,0.3936831945942711,energy_very_low|key_very_low|valence_very_low,acousticness_very_high|loudness_very_low,"energy_very_low|key_very_low|valence_very_low → acousticness_very_high|loudness_very_low (supp=0.023, conf=0.64, lift=4.23, lev=0.0172)"
"frozenset({'valence_very_low', 'mode_1', 'energy_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0699936510978809,0.1506965823740102,0.0446100216820996,0.6373438302241999,4.229318410436088,1.0,0.0340622176737701,2.341897059551042,0.8210215797326575,0.2533505680658547,0.5729957489285602,0.4666846337130538,energy_very_low|mode_1|valence_very_low,acousticness_very_high|loudness_very_low,"energy_very_low|mode_1|valence_very_low → acousticness_very_high|loudness_very_low (supp=0.045, conf=0.64, lift=4.23, lev=0.0341)"
"frozenset({'valence_very_low', 'speechiness_low', 'danceability_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0426813929251668,0.1506965823740102,0.0271924675666934,0.6371035644120123,4.227724042412589,1.0,0.0207605275219085,2.340346540604332,0.7975047257770439,0.1636271895047934,0.5727128514302089,0.4087743577226993,danceability_very_low|speechiness_low|valence_very_low,acousticness_very_high|loudness_very_low,"danceability_very_low|speechiness_low|valence_very_low → acousticness_very_high|loudness_very_low (supp=0.027, conf=0.64, lift=4.23, lev=0.0208)"
"frozenset({'mode_1', 'speechiness_very_high', 'danceability_very_low'})","frozenset({'acousticness_very_low', 'energy_very_high'})",0.0345955270187711,0.1469471364055631,0.021454497538303,0.6201523545706372,4.220241167946704,1.0,0.0163707839104533,2.245776362863021,0.7903906997607936,0.134016761448668,0.5547196877942232,0.3830769109610339,danceability_very_low|mode_1|speechiness_very_high,acousticness_very_low|energy_very_high,"danceability_very_low|mode_1|speechiness_very_high → acousticness_very_low|energy_very_high (supp=0.021, conf=0.62, lift=4.22, lev=0.0164)"
"frozenset({'tempo_very_low', 'loudness_very_low', 'liveness_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0327627307466548,0.1766671857592927,0.0244133255070137,0.7451553930530165,4.217848322258799,1.0,0.0186252260682127,3.2307248880176966,0.7887540257353425,0.1319520880543865,0.6904719421610738,0.4416718109827057,liveness_low|loudness_very_low|tempo_very_low,acousticness_very_high|energy_very_low,"liveness_low|loudness_very_low|tempo_very_low → acousticness_very_high|energy_very_low (supp=0.024, conf=0.75, lift=4.22, lev=0.0186)"
"frozenset({'valence_very_low', 'tempo_very_low', 'loudness_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.045208974712203,0.1766671857592927,0.033685118413014,0.7450980392156864,4.21752367885044,1.0,0.0256981760795461,3.229997963559699,0.7990167690727981,0.1789942711648632,0.6904022815859843,0.4678839802804768,loudness_very_low|tempo_very_low|valence_very_low,acousticness_very_high|energy_very_low,"loudness_very_low|tempo_very_low|valence_very_low → acousticness_very_high|energy_very_low (supp=0.034, conf=0.75, lift=4.22, lev=0.0257)"
"frozenset({'valence_very_low', 'instrumentalness_high', 'tempo_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0382611195630038,0.1506965823740102,0.0243055139615951,0.6352536005009393,4.215447958363904,1.0,0.018539694005647,2.328476494332542,0.7931230636495729,0.1476173153874136,0.5705346382349245,0.3982706794237606,instrumentalness_high|tempo_very_low|valence_very_low,acousticness_very_high|loudness_very_low,"instrumentalness_high|tempo_very_low|valence_very_low → acousticness_very_high|loudness_very_low (supp=0.024, conf=0.64, lift=4.22, lev=0.0185)"
"frozenset({'valence_very_low', 'instrumentalness_high', 'tempo_very_low', 'danceability_very_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.029959630565771,0.1776973849710705,0.0224128223864684,0.7481007596961216,4.209970562132434,1.0,0.0170890743802315,3.264410857440242,0.7860174400028069,0.1209906880496637,0.6936660109064394,0.4371149612151903,danceability_very_low|instrumentalness_high|tempo_very_low|valence_very_low,energy_very_low|loudness_very_low,"danceability_very_low|instrumentalness_high|tempo_very_low|valence_very_low → energy_very_low|loudness_very_low (supp=0.022, conf=0.75, lift=4.21, lev=0.0171)"
"frozenset({'liveness_low', 'tempo_very_low', 'energy_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0385246588962493,0.1506965823740102,0.0244133255070137,0.6337064676616916,4.205181416051698,1.0,0.0186077910742244,2.318641588357541,0.7927380957868426,0.1481319959296409,0.5687129890961841,0.397854823655965,energy_very_low|liveness_low|tempo_very_low,acousticness_very_high|loudness_very_low,"energy_very_low|liveness_low|tempo_very_low → acousticness_very_high|loudness_very_low (supp=0.024, conf=0.63, lift=4.21, lev=0.0186)"
"frozenset({'speechiness_very_high', 'danceability_very_low'})","frozenset({'acousticness_very_low', 'energy_very_high'})",0.0555469040117874,0.1469471364055631,0.0342840714431174,0.6172094026310114,4.200213884587446,1.0,0.0261216129623905,2.228510494922481,0.80672813663311,0.2038171200683663,0.5512697820905774,0.4252591400535834,danceability_very_low|speechiness_very_high,acousticness_very_low|energy_very_high,"danceability_very_low|speechiness_very_high → acousticness_very_low|energy_very_high (supp=0.034, conf=0.62, lift=4.20, lev=0.0261)"
"frozenset({'valence_very_low', 'loudness_very_low', 'danceability_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.066471807280873,0.1766671857592927,0.0491381065896812,0.7392322941070464,4.184321445603616,1.0,0.0373947194650353,3.157341939337724,0.8152004733898699,0.2532880518678604,0.6832778903225928,0.508685851420217,danceability_very_low|loudness_very_low|valence_very_low,acousticness_very_high|energy_very_low,"danceability_very_low|loudness_very_low|valence_very_low → acousticness_very_high|energy_very_low (supp=0.049, conf=0.74, lift=4.18, lev=0.0374)"
"frozenset({'speechiness_low', 'tempo_very_low', 'acousticness_very_high'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0310137878987529,0.1776973849710705,0.0229878172953676,0.7412128234839707,4.171208392316192,1.0,0.0174767482877118,3.177524582552087,0.7845945680773516,0.1237745098039215,0.6852896101918331,0.4352888979223817,acousticness_very_high|speechiness_low|tempo_very_low,energy_very_low|loudness_very_low,"acousticness_very_high|speechiness_low|tempo_very_low → energy_very_low|loudness_very_low (supp=0.023, conf=0.74, lift=4.17, lev=0.0175)"
"frozenset({'valence_very_low', 'speechiness_low', 'loudness_very_low', 'instrumentalness_high'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0310497250805591,0.1766671857592927,0.022868026689347,0.7364969135802469,4.168838205096653,1.0,0.0173825591407649,3.1245661120232997,0.7844829968416641,0.1237120082949906,0.6799555637014656,0.4329690968769148,instrumentalness_high|loudness_very_low|speechiness_low|valence_very_low,acousticness_very_high|energy_very_low,"instrumentalness_high|loudness_very_low|speechiness_low|valence_very_low → acousticness_very_high|energy_very_low (supp=0.023, conf=0.74, lift=4.17, lev=0.0174)"
"frozenset({'loudness_very_high', 'mode_1', 'danceability_very_low'})","frozenset({'acousticness_very_low', 'energy_very_high'})",0.0372788365936343,0.1469471364055631,0.0227721942045304,0.6108611825192802,4.1570131780816,1.0,0.017294175918565,2.192155665983392,0.7888500810789316,0.1410446653806202,0.5438280157210441,0.3829148987512843,danceability_very_low|loudness_very_high|mode_1,acousticness_very_low|energy_very_high,"danceability_very_low|loudness_very_high|mode_1 → acousticness_very_low|energy_very_high (supp=0.023, conf=0.61, lift=4.16, lev=0.0173)"
"frozenset({'duration_ms_very_low', 'mode_1', 'energy_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0642556810694905,0.1506965823740102,0.0401897483199367,0.6254660700969426,4.15049936928638,1.0,0.0305066367846501,2.267627442581289,0.8111886130664666,0.2299677839468092,0.5590104524129067,0.4460796169244649,duration_ms_very_low|energy_very_low|mode_1,acousticness_very_high|loudness_very_low,"duration_ms_very_low|energy_very_low|mode_1 → acousticness_very_high|loudness_very_low (supp=0.040, conf=0.63, lift=4.15, lev=0.0305)"
"frozenset({'valence_very_low', 'instrumentalness_high', 'loudness_very_low', 'danceability_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0465506294996346,0.1766671857592927,0.0340684483522802,0.7318579516212044,4.142580007010206,1.0,0.0258444796432562,3.070509900325709,0.7956421861621845,0.1801139962001266,0.6743211933972519,0.4623488293500651,danceability_very_low|instrumentalness_high|loudness_very_low|valence_very_low,acousticness_very_high|energy_very_low,"danceability_very_low|instrumentalness_high|loudness_very_low|valence_very_low → acousticness_very_high|energy_very_low (supp=0.034, conf=0.73, lift=4.14, lev=0.0258)"
"frozenset({'duration_ms_very_low', 'loudness_very_low', 'danceability_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.03261898201943,0.1766671857592927,0.0238503096587165,0.7311788468600807,4.138736029090906,1.0,0.0180876059030108,3.062753078111264,0.7839520561333271,0.1286175710594315,0.6734963692807129,0.4330901014880821,danceability_very_low|duration_ms_very_low|loudness_very_low,acousticness_very_high|energy_very_low,"danceability_very_low|duration_ms_very_low|loudness_very_low → acousticness_very_high|energy_very_low (supp=0.024, conf=0.73, lift=4.14, lev=0.0181)"
"frozenset({'mode_0', 'acousticness_very_high', 'danceability_very_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0292049497478407,0.1776973849710705,0.0214305394170989,0.7337981952420016,4.129482239490836,1.0,0.016240896218696,3.0890196848082123,0.7806373657251201,0.1155460828004908,0.676272700715377,0.4271997582654662,acousticness_very_high|danceability_very_low|mode_0,energy_very_low|loudness_very_low,"acousticness_very_high|danceability_very_low|mode_0 → energy_very_low|loudness_very_low (supp=0.021, conf=0.73, lift=4.13, lev=0.0162)"
"frozenset({'loudness_very_low', 'mode_1', 'danceability_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0639562045544388,0.1766671857592927,0.0465386504390325,0.72766435662109,4.118842746567126,1.0,0.0352396877685542,3.0232282635702434,0.8089507793654197,0.2397852117022589,0.6692277549631458,0.4955449529240519,danceability_very_low|loudness_very_low|mode_1,acousticness_very_high|energy_very_low,"danceability_very_low|loudness_very_low|mode_1 → acousticness_very_high|energy_very_low (supp=0.047, conf=0.73, lift=4.12, lev=0.0352)"
"frozenset({'instrumentalness_high', 'loudness_very_low', 'danceability_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0576552186777512,0.1766671857592927,0.0418668168042262,0.7261583212133804,4.110318042892039,1.0,0.0316810315760912,3.006601543960944,0.8030073907296881,0.217540146894062,0.6673985610069951,0.4815698034057138,danceability_very_low|instrumentalness_high|loudness_very_low,acousticness_very_high|energy_very_low,"danceability_very_low|instrumentalness_high|loudness_very_low → acousticness_very_high|energy_very_low (supp=0.042, conf=0.73, lift=4.11, lev=0.0317)"
"frozenset({'instrumentalness_high', 'tempo_very_low', 'loudness_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0428371207129936,0.1766671857592927,0.0310736832017633,0.7253914988814318,4.105977551879784,1.0,0.0235057696393676,2.998205849006894,0.7903071197805752,0.164907819453274,0.6664671972635791,0.4506398774580742,instrumentalness_high|loudness_very_low|tempo_very_low,acousticness_very_high|energy_very_low,"instrumentalness_high|loudness_very_low|tempo_very_low → acousticness_very_high|energy_very_low (supp=0.031, conf=0.73, lift=4.11, lev=0.0235)"
"frozenset({'instrumentalness_high', 'liveness_low', 'danceability_very_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.030139316474802,0.1776973849710705,0.0219336599623857,0.7277424483306836,4.095403252271614,1.0,0.0165779822399979,3.0203115027923886,0.7793117235494016,0.1179844062117404,0.668908323172804,0.4255875515214157,danceability_very_low|instrumentalness_high|liveness_low,energy_very_low|loudness_very_low,"danceability_very_low|instrumentalness_high|liveness_low → energy_very_low|loudness_very_low (supp=0.022, conf=0.73, lift=4.10, lev=0.0166)"
"frozenset({'acousticness_very_high', 'danceability_very_low', 'key_very_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0313132644138046,0.1776973849710705,0.0227841732651325,0.7276205049732211,4.094717010560841,1.0,0.0172198880638917,3.018959319783176,0.7802139238048017,0.1223465843303743,0.6687600281835461,0.4279197307123082,acousticness_very_high|danceability_very_low|key_very_low,energy_very_low|loudness_very_low,"acousticness_very_high|danceability_very_low|key_very_low → energy_very_low|loudness_very_low (supp=0.023, conf=0.73, lift=4.09, lev=0.0172)"
"frozenset({'duration_ms_very_low', 'acousticness_very_high', 'liveness_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0338767833826471,0.1776973849710705,0.0246049904766468,0.7263083451202265,4.087332772164715,1.0,0.018585174658319,3.004485523645754,0.7818274724193318,0.1315991799077396,0.6671643141130655,0.4323870160278225,acousticness_very_high|duration_ms_very_low|liveness_low,energy_very_low|loudness_very_low,"acousticness_very_high|duration_ms_very_low|liveness_low → energy_very_low|loudness_very_low (supp=0.025, conf=0.73, lift=4.09, lev=0.0186)"
"frozenset({'valence_very_low', 'loudness_very_low', 'liveness_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0426574348039626,0.1766671857592927,0.0307262904443033,0.7203032855939343,4.0771764292172525,1.0,0.0231901214857767,2.943662802722047,0.7883617111047596,0.1629192073170731,0.6602871772285583,0.4471125866537613,liveness_low|loudness_very_low|valence_very_low,acousticness_very_high|energy_very_low,"liveness_low|loudness_very_low|valence_very_low → acousticness_very_high|energy_very_low (supp=0.031, conf=0.72, lift=4.08, lev=0.0232)"
"frozenset({'acousticness_very_high', 'danceability_very_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0941075000898429,0.1776973849710705,0.0679691898561314,0.7222505091649695,4.064497118415969,1.0,0.0512465331840016,2.9605908999391706,0.8322920250407693,0.3334508697696287,0.6622295907142907,0.5523750860507334,acousticness_very_high|danceability_very_low,energy_very_low|loudness_very_low,"acousticness_very_high|danceability_very_low → energy_very_low|loudness_very_low (supp=0.068, conf=0.72, lift=4.06, lev=0.0512)"
"frozenset({'loudness_very_high', 'acousticness_very_low', 'key_very_low'})","frozenset({'mode_1', 'energy_very_high'})",0.0345476107763629,0.1516549072221756,0.0212867906898741,0.6161581137309292,4.062895985477428,1.0,0.0160474759828369,2.210142048393175,0.7808465268323178,0.1290767778019902,0.5475403941900371,0.3782607314310254,acousticness_very_low|key_very_low|loudness_very_high,energy_very_high|mode_1,"acousticness_very_low|key_very_low|loudness_very_high → energy_very_high|mode_1 (supp=0.021, conf=0.62, lift=4.06, lev=0.0160)"
"frozenset({'duration_ms_very_low', 'energy_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0918314785754501,0.1506965823740102,0.0561817942236969,0.611792329767806,4.05976247191468,1.0,0.0423431042480245,2.187755376183077,0.829890216070588,0.3014913859604011,0.5429105050379649,0.4923031601144276,duration_ms_very_low|energy_very_low,acousticness_very_high|loudness_very_low,"duration_ms_very_low|energy_very_low → acousticness_very_high|loudness_very_low (supp=0.056, conf=0.61, lift=4.06, lev=0.0423)"
"frozenset({'loudness_very_low', 'acousticness_very_high', 'speechiness_very_low'})","frozenset({'mode_1', 'energy_very_low'})",0.04432252422765,0.1738161693360006,0.0312653481713964,0.7054054054054055,4.058341684206606,1.0,0.0235613767948441,2.8044772233548616,0.7885442058591072,0.1673076923076923,0.6434273055697175,0.4426406765138675,acousticness_very_high|loudness_very_low|speechiness_very_low,energy_very_low|mode_1,"acousticness_very_high|loudness_very_low|speechiness_very_low → energy_very_low|mode_1 (supp=0.031, conf=0.71, lift=4.06, lev=0.0236)"
"frozenset({'speechiness_low', 'loudness_very_low', 'liveness_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0322835683225721,0.1766671857592927,0.0231076079013883,0.715769944341373,4.051516082429718,1.0,0.0174041607395717,2.8967127080661967,0.7783052870361901,0.1243393064328993,0.654781091264109,0.4232836702992463,liveness_low|loudness_very_low|speechiness_low,acousticness_very_high|energy_very_low,"liveness_low|loudness_very_low|speechiness_low → acousticness_very_high|energy_very_low (supp=0.023, conf=0.72, lift=4.05, lev=0.0174)"
"frozenset({'mode_1', 'acousticness_very_high', 'danceability_very_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0649025503420021,0.1776973849710705,0.0465386504390325,0.7170542635658914,4.035255013362346,1.0,0.0350056369653055,2.906220201061147,0.8043912297278256,0.2373678743813771,0.6559104504074157,0.4894763026067289,acousticness_very_high|danceability_very_low|mode_1,energy_very_low|loudness_very_low,"acousticness_very_high|danceability_very_low|mode_1 → energy_very_low|loudness_very_low (supp=0.047, conf=0.72, lift=4.04, lev=0.0350)"
"frozenset({'instrumentalness_high', 'speechiness_low', 'loudness_very_low', 'mode_1'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0289533894751973,0.1766671857592927,0.0206159632961583,0.7120397186594951,4.030401659477624,1.0,0.0155008494593824,2.8591888103732592,0.7743045111588175,0.1114348614348614,0.6502504499276308,0.4143667538239162,instrumentalness_high|loudness_very_low|mode_1|speechiness_low,acousticness_very_high|energy_very_low,"instrumentalness_high|loudness_very_low|mode_1|speechiness_low → acousticness_very_high|energy_very_low (supp=0.021, conf=0.71, lift=4.03, lev=0.0155)"
"frozenset({'speechiness_low', 'acousticness_very_high', 'duration_ms_very_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0280908971118484,0.1776973849710705,0.0201128427508714,0.7159914712153518,4.029274101765292,1.0,0.0151211637926046,2.8953447931574163,0.7735459377910143,0.1083225806451612,0.6546179914864353,0.4145886977217382,acousticness_very_high|duration_ms_very_low|speechiness_low,energy_very_low|loudness_very_low,"acousticness_very_high|duration_ms_very_low|speechiness_low → energy_very_low|loudness_very_low (supp=0.020, conf=0.72, lift=4.03, lev=0.0151)"
"frozenset({'loudness_very_low', 'danceability_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0957007151499179,0.1766671857592927,0.0679691898561314,0.7102265615220928,4.020138536025413,1.0,0.0510620138354437,2.8412984246086435,0.830756328072642,0.3325323800035163,0.6480482333925418,0.5474783472107345,danceability_very_low|loudness_very_low,acousticness_very_high|energy_very_low,"danceability_very_low|loudness_very_low → acousticness_very_high|energy_very_low (supp=0.068, conf=0.71, lift=4.02, lev=0.0511)"
"frozenset({'instrumentalness_high', 'loudness_very_low', 'mode_1', 'duration_ms_very_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0283184992632877,0.1766671857592927,0.020040968387259,0.7076988155668359,4.005830582092751,1.0,0.0150380188174874,2.816727601830727,0.77223234197874,0.1083619405401904,0.6449780946691288,0.4105689629773426,duration_ms_very_low|instrumentalness_high|loudness_very_low|mode_1,acousticness_very_high|energy_very_low,"duration_ms_very_low|instrumentalness_high|loudness_very_low|mode_1 → acousticness_very_high|energy_very_low (supp=0.020, conf=0.71, lift=4.01, lev=0.0150)"
"frozenset({'tempo_very_low', 'mode_1', 'energy_very_low'})","frozenset({'loudness_very_low', 'acousticness_very_high'})",0.0659087914325758,0.1506965823740102,0.0397465230776602,0.6030534351145038,4.001772472966905,1.0,0.0298142934603696,2.139591302096244,0.803037994163485,0.2247358439447304,0.5326210201825649,0.4334027111979514,energy_very_low|mode_1|tempo_very_low,acousticness_very_high|loudness_very_low,"energy_very_low|mode_1|tempo_very_low → acousticness_very_high|loudness_very_low (supp=0.040, conf=0.60, lift=4.00, lev=0.0298)"
"frozenset({'instrumentalness_high', 'loudness_very_low', 'mode_1', 'liveness_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.0306064998382826,0.1766671857592927,0.0215982462655278,0.7056751467710373,3.994375886716804,1.0,0.0161910820731562,2.797360824980063,0.7733165096216899,0.1163225806451613,0.6425201957966481,0.4139645058509377,instrumentalness_high|liveness_low|loudness_very_low|mode_1,acousticness_very_high|energy_very_low,"instrumentalness_high|liveness_low|loudness_very_low|mode_1 → acousticness_very_high|energy_very_low (supp=0.022, conf=0.71, lift=3.99, lev=0.0162)"
"frozenset({'valence_very_low', 'instrumentalness_high', 'loudness_very_low', 'liveness_low'})","frozenset({'acousticness_very_high', 'energy_very_low'})",0.029959630565771,0.1766671857592927,0.0210352304172306,0.7021191523390643,3.9742476754890665,1.0,0.0157423467987878,2.763966937471152,0.7714937170988988,0.1133415090686116,0.6382011714963081,0.4105930722367955,instrumentalness_high|liveness_low|loudness_very_low|valence_very_low,acousticness_very_high|energy_very_low,"instrumentalness_high|liveness_low|loudness_very_low|valence_very_low → acousticness_very_high|energy_very_low (supp=0.021, conf=0.70, lift=3.97, lev=0.0157)"
"frozenset({'acousticness_very_low', 'speechiness_very_high', 'danceability_very_low'})","frozenset({'loudness_very_high', 'energy_very_high'})",0.0369194647755723,0.1515830328585632,0.0222331364774374,0.6022063595068138,3.972782099357461,1.0,0.0166367720352412,2.132806764053759,0.7769726407272874,0.1337175792507204,0.531134270176764,0.3744396741425329,acousticness_very_low|danceability_very_low|speechiness_very_high,energy_very_high|loudness_very_high,"acousticness_very_low|danceability_very_low|speechiness_very_high → energy_very_high|loudness_very_high (supp=0.022, conf=0.60, lift=3.97, lev=0.0166)"
"frozenset({'danceability_very_low', 'instrumentalness_high', 'acousticness_very_high', 'energy_very_low'})","frozenset({'loudness_very_low', 'mode_1'})",0.0427892044705854,0.1652750991267264,0.0280429808694402,0.6553751399776037,3.965359231006044,1.0,0.0209709908590104,2.422126194897915,0.7812448855604979,0.1557758850146393,0.5871395957376421,0.4125248534562223,acousticness_very_high|danceability_very_low|energy_very_low|instrumentalness_high,loudness_very_low|mode_1,"acousticness_very_high|danceability_very_low|energy_very_low|instrumentalness_high → loudness_very_low|mode_1 (supp=0.028, conf=0.66, lift=3.97, lev=0.0210)"
"frozenset({'tempo_very_low', 'acousticness_very_high', 'liveness_low'})","frozenset({'loudness_very_low', 'energy_very_low'})",0.0346554223217815,0.1776973849710705,0.0244133255070137,0.7044590390597996,3.9643748228173794,1.0,0.018255147585365,2.7823642868756644,0.7745974183658187,0.1298999298871821,0.6405934317382622,0.4209230613931868,acousticness_very_high|liveness_low|tempo_very_low,energy_very_low|loudness_very_low,"acousticness_very_high|liveness_low|tempo_very_low → energy_very_low|loudness_very_low (supp=0.024, conf=0.70, lift=3.96, lev=0.0183)"
