antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"frozenset({'energy_low', 'instrumentalness_low'})",frozenset({'mode_1'}),0.1479413984355347,0.6337522011523856,0.09868350123983277,0.6670445344129554,1.0525320988235347,1.0,0.004925314339750561,1.0999903491653786,0.05857603058165489,0.1444832243015241,0.09090111494273258,0.4113788025055988,energy_low|instrumentalness_low,mode_1
"frozenset({'duration_ms_low', 'mode_1'})",frozenset({'instrumentalness_low'}),0.1577282909474239,0.5000539057727093,0.09760538578564669,0.6188197767145135,1.237506135980042,1.0,0.018732737846533107,1.3115740630983734,0.2278637601125119,0.17424031820028657,0.23755735330899425,0.40700475228979793,duration_ms_low|mode_1,instrumentalness_low
"frozenset({'duration_ms_low', 'instrumentalness_low'})",frozenset({'mode_1'}),0.1493070113441704,0.6337522011523856,0.09760538578564669,0.6537227214377407,1.0315115596427777,1.0,0.002981738698794492,1.0576720493134073,0.03591062354123155,0.14239527446217298,0.05452734555181381,0.4038673147874839,duration_ms_low|instrumentalness_low,mode_1
"frozenset({'mode_1', 'valence_high'})",frozenset({'instrumentalness_low'}),0.15605122246313444,0.5000539057727093,0.09625175193761305,0.6167958854686421,1.2334587898389415,1.0,0.01821772864431674,1.3046469890823151,0.22426912950498942,0.17192314275932902,0.23350913437251164,0.40463931874045367,mode_1|valence_high,instrumentalness_low
"frozenset({'instrumentalness_low', 'valence_high'})",frozenset({'mode_1'}),0.14820493776878016,0.6337522011523856,0.09625175193761305,0.6494503718073069,1.0247702029695147,1.0,0.002326546404996299,1.0447815926545276,0.02837709656365193,0.14036895985465217,0.0428621569994824,0.40066318798285205,instrumentalness_low|valence_high,mode_1
"frozenset({'mode_1', 'loudness_high'})",frozenset({'instrumentalness_low'}),0.15545226943303106,0.5000539057727093,0.09620383569520478,0.6188641442552208,1.2375948614958219,1.0,0.01846932120398606,1.3117267417686116,0.2273182725695131,0.17200685371599916,0.23764609795810673,0.405625537056702,loudness_high|mode_1,instrumentalness_low
"frozenset({'loudness_high', 'instrumentalness_low'})",frozenset({'mode_1'}),0.14616849746642868,0.6337522011523856,0.09620383569520478,0.6581707916734961,1.038530186525126,1.0,0.0035692286867187034,1.071435061505296,0.043452004181636986,0.1407071273389866,0.06667232021036776,0.40498559430570186,instrumentalness_low|loudness_high,mode_1
"frozenset({'danceability_low', 'instrumentalness_low'})",frozenset({'mode_1'}),0.13675295583320357,0.6337522011523856,0.09567675702871381,0.6996320953048353,1.103952134655559,1.0,0.00900927025532608,1.2193306712290362,0.10908073822228584,0.1417793872261867,0.17987792516361434,0.42530040640867883,danceability_low|instrumentalness_low,mode_1
"frozenset({'mode_1', 'danceability_high'})",frozenset({'instrumentalness_low'}),0.15833922303812936,0.5000539057727093,0.09532936427125385,0.6020577999697382,1.2039857963701077,1.0,0.016151217354021113,1.256328417014511,0.20129893451987704,0.16930474002212578,0.20402978516050743,0.39634798775796226,danceability_high|mode_1,instrumentalness_low
"frozenset({'danceability_high', 'instrumentalness_low'})",frozenset({'mode_1'}),0.14176020316486782,0.6337522011523856,0.09532936427125385,0.6724691566672301,1.0610916308368528,1.0,0.0054885234797094895,1.118208578834538,0.06708419004365003,0.14015251580634366,0.10571245926027667,0.4114448609156016,danceability_high|instrumentalness_low,mode_1
"frozenset({'liveness_very_high', 'instrumentalness_low'})",frozenset({'mode_1'}),0.1400711556199763,0.6337522011523856,0.09462259969573186,0.6755323697938937,1.065925086438417,1.0,0.00585219650361353,1.1287652904388916,0.07192195895491321,0.13931462636025327,0.11407623137386201,0.412418864227823,instrumentalness_low|liveness_very_high,mode_1
"frozenset({'mode_1', 'loudness_very_high'})",frozenset({'instrumentalness_low'}),0.15377520094874159,0.5000539057727093,0.09450280908971119,0.614551686531121,1.2289708758128464,1.0,0.017606919244309738,1.297050932012072,0.22016734527287096,0.16895827979097067,0.22902025254418246,0.4017684649596962,loudness_very_high|mode_1,instrumentalness_low
"frozenset({'loudness_very_high', 'instrumentalness_low'})",frozenset({'mode_1'}),0.14954659255621175,0.6337522011523856,0.09450280908971119,0.6319288689522589,0.9971229572113338,1.0,-0.00027267311762697866,0.9950462504491007,-0.003381241086155641,0.13720000000000002,-0.004978411353907953,0.39052260478139356,instrumentalness_low|loudness_very_high,mode_1
"frozenset({'mode_1', 'acousticness_very_high', 'loudness_very_low'})",frozenset({'energy_very_low'}),0.10444542938942727,0.25050611531043737,0.09417937445345537,0.9017089115724282,3.5995484998639404,1.0,0.06801515567517935,7.625247585307242,0.8064135939662223,0.36115577196931414,0.868856717265567,0.638832650124393,acousticness_very_high|loudness_very_low|mode_1,energy_very_low
"frozenset({'mode_1', 'energy_very_low', 'loudness_very_low'})",frozenset({'acousticness_very_high'}),0.1215515279291798,0.24975143449250709,0.09417937445345537,0.7748102887552972,3.10232567964907,1.0,0.06382170598838667,3.3316289690173013,0.7714296298183428,0.33984611394484315,0.6998465287402755,0.5759513576252864,energy_very_low|loudness_very_low|mode_1,acousticness_very_high
"frozenset({'mode_1', 'acousticness_very_high', 'energy_very_low'})",frozenset({'loudness_very_low'}),0.12518118329160627,0.25000299476515053,0.09417937445345537,0.7523444976076555,3.0093419413411344,1.0,0.06288370374230857,3.0283882166554013,0.7632454002349385,0.33515218688720266,0.669791344947044,0.5645287413768991,acousticness_very_high|energy_very_low|mode_1,loudness_very_low
"frozenset({'energy_very_low', 'acousticness_very_high', 'loudness_very_low'})",frozenset({'mode_1'}),0.13460870398543345,0.6337522011523856,0.09417937445345537,0.6996529322772983,1.1039850133933766,1.0,0.008870812008417009,1.219415263896487,0.10884163358309014,0.1396943852167733,0.17993481826311852,0.42412946207476104,acousticness_very_high|energy_very_low|loudness_very_low,mode_1
"frozenset({'acousticness_very_high', 'loudness_very_low'})","frozenset({'mode_1', 'energy_very_low'})",0.15069658237401024,0.17381616933600066,0.09417937445345537,0.6249602543720191,3.595524264281308,1.0,0.06798587177317783,2.202923397573784,0.8499629547794493,0.40888287913459537,0.5460577516670067,0.58339673642102,acousticness_very_high|loudness_very_low,energy_very_low|mode_1
"frozenset({'mode_1', 'loudness_very_high'})",frozenset({'energy_very_high'}),0.15377520094874159,0.2486014446747086,0.09324500772649409,0.6063722053439278,2.4391338760615695,1.0,0.055016270615493315,1.9089062447478267,0.6972360115200096,0.3016352786173758,0.4761398037481387,0.4907252536380893,loudness_very_high|mode_1,energy_very_high
"frozenset({'mode_1', 'energy_very_high'})",frozenset({'loudness_very_high'}),0.15165490722217564,0.2499430994621402,0.09324500772649409,0.6148499210110584,2.4599595761362156,1.0,0.055339910166740204,1.9474405990174946,0.6995847091452557,0.3023969542752807,0.4865055188309666,0.49395743115014934,energy_very_high|mode_1,loudness_very_high
"frozenset({'loudness_very_high', 'energy_very_high'})",frozenset({'mode_1'}),0.15158303285856323,0.6337522011523856,0.09324500772649409,0.6151414572467204,0.9706340366600317,1.0,-0.00282107300497475,0.9516426379091812,-0.03443200041003133,0.13472955430549546,-0.05081462322565005,0.38113655415969894,energy_very_high|loudness_very_high,mode_1
"frozenset({'mode_1', 'energy_high'})",frozenset({'instrumentalness_low'}),0.15109189137387846,0.5000539057727093,0.09177158327243977,0.6073892016173789,1.2146474502160114,1.0,0.016217492860345933,1.273388547352346,0.20816840236995982,0.1640611615555936,0.21469373815304119,0.39545629111148745,energy_high|mode_1,instrumentalness_low
"frozenset({'energy_high', 'instrumentalness_low'})",frozenset({'mode_1'}),0.14614453934522456,0.6337522011523856,0.09177158327243977,0.6279508196721311,0.9908459781761616,1.0,-0.0008478402239977256,0.9844069499759627,-0.010704038648001365,0.1333646681985934,-0.015840044632372926,0.38637877435737733,energy_high|instrumentalness_low,mode_1
"frozenset({'acousticness_low', 'mode_1'})",frozenset({'instrumentalness_low'}),0.1498221109500593,0.5000539057727093,0.09104086057571366,0.6076597105620853,1.2151884097837373,1.0,0.016121728824024323,1.2742665173223409,0.20828857636962858,0.16291183468735937,0.21523481437671801,0.39486090165896526,acousticness_low|mode_1,instrumentalness_low
"frozenset({'acousticness_low', 'instrumentalness_low'})",frozenset({'mode_1'}),0.14415601528528132,0.6337522011523856,0.09104086057571366,0.6315439587834469,0.9965156059972284,1.0,-0.00031833142069032094,0.9940067684556139,-0.00406890773019814,0.13254503915310697,-0.006029366936502663,0.3875988388568024,acousticness_low|instrumentalness_low,mode_1
